market_id,location_id,district_code,state_name,district_name,population,male,female,literate,workers,households,households_with_internet,households_with_electric_lighting,urban_households,rural_households,households_with_computer,lpg_or_png_households,state_key,district_key,latitude,longitude,literacy_rate,worker_participation_rate,internet_penetration,computer_penetration,lpg_adoption_rate,urban_household_ratio,population_normalized,DSS,market_tier
309,309,309,ASSAM,Tinsukia,1327929,680231,647698,798322,557196,381614,5135,161718,90910,290704,27948,70471,ASSAM,TINSUKIA,27.377936524615386,95.2933229076923,0.5227242951569939,0.3927630674118926,0.06959408279366007,0.2262161288624419,0.24675085476758718,0.23822501270917734,0.11942705415347465,22.872834412564004,Medium Potential
310,310,310,ASSAM,Dibrugarh,1326335,676434,649901,884531,560557,377015,8817,136685,77163,299852,34479,76292,ASSAM,DIBRUGARH,29.56743851186441,92.68635433220338,0.6323230064958887,0.4001620836428844,0.12744688422182265,0.29581244492405795,0.27111210527539104,0.20466824927390156,0.11928282874345467,25.283811966111834,Medium Potential
311,311,311,ASSAM,Sivasagar,1151050,589216,561834,813505,485717,405229,5146,123430,45047,360182,22124,61450,ASSAM,SIVASAGAR,26.127580075862067,93.92793983103448,0.6987817779535408,0.398557911690692,0.0651838260002394,0.15500093330378564,0.201280231082554,0.1111643046277537,0.10342301005126245,20.15987810527178,Medium Potential
312,312,312,ASSAM,Jorhat,1092256,556805,535451,794929,498618,367154,5651,122063,80824,286330,26357,71639,ASSAM,JORHAT,26.4238633,94.01137266756757,0.7338624609838815,0.48263547053741507,0.08086921305893645,0.2206801784609349,0.26114550283824634,0.2201365094755879,0.09810331823400056,25.500073222517145,Medium Potential
313,313,313,ASSAM,Golaghat,1066888,543161,523727,721764,479928,327083,3073,82345,34190,292893,17636,40889,ASSAM,GOLAGHAT,26.447064345833336,93.81033795,0.648357036970564,0.46640781408013054,0.04593618666501172,0.1524134470530551,0.1646102182399623,0.10453004283316468,0.09580801697842518,19.771367027052978,Medium Potential
314,314,314,ASSAM,Karbi Anglong,956313,490167,466146,557214,383441,252876,1923,53918,37185,215691,11340,18763,ASSAM,KARBI ANGLONG,26.003356925000002,93.15015971666666,0.49185747041751543,0.34737018773518624,0.035504089747535224,0.11774221325743273,0.09464434524629897,0.14704835571584493,0.08580317085988022,16.383190837005202,Low Potential
315,315,315,ASSAM,Dima Hasao,214102,110802,103300,140873,85028,58919,524,19389,21309,37610,3753,9202,ASSAM,DIMA HASAO,24.798290795918366,92.92186099999999,0.6174355515857779,0.338068048700491,0.0430139135445089,0.1897730535911851,0.20752859236858845,0.36166601605594123,0.018647784538456974,22.751139637340902,Medium Potential
316,316,316,ASSAM,Cachar,1736617,886284,850333,1174128,608062,435160,5316,140205,88933,346227,37541,62135,ASSAM,CACHAR,24.80350899264706,92.65399505882353,0.6476688710480629,0.22362178276750622,0.06237111990156689,0.27600983762079456,0.1890859459844914,0.20436850813493887,0.1564052187521263,21.022813752065993,Medium Potential
317,317,317,ASSAM,Karimganj,1228686,625864,602822,795297,399171,294640,1933,70951,32695,261945,24699,28261,ASSAM,KARIMGANJ,24.738443287037036,92.2469315388889,0.5995966397287162,0.16209490254880465,0.02942206349663279,0.266681204908393,0.12454954725016887,0.11096592451805594,0.11044752945672803,15.636653761321154,Low Potential
318,318,318,ASSAM,Hailakandi,659296,337890,321406,407366,214240,175417,1211,44143,16202,159215,10615,11035,ASSAM,HAILAKANDI,24.28735011111111,88.99915088888889,0.5505775017815333,0.16228082119532794,0.031420344054579885,0.17760585054019387,0.07909709645342135,0.0923627698569694,0.058929018659185047,12.854831395153354,Low Potential
319,319,319,ASSAM,Bongaigaon,738804,375818,362986,434078,255806,220393,2523,49866,38470,181923,12959,29937,ASSAM,BONGAIGAON,26.325857667647057,90.88694823382353,0.49998297130044583,0.21412854628005173,0.057894148333584,0.17105955627518413,0.17951355916190312,0.17455182333377195,0.06612291696525126,16.46415113181201,Low Potential
320,320,320,ASSAM,Chirang,482162,244860,237302,259902,193894,140631,747,22502,11613,129018,8627,8135,ASSAM,CHIRANG,27.589501840625,89.1837919671875,0.4190904069883488,0.3502362460087647,0.022146864940434434,0.18078450975426735,0.07212865794604105,0.08257781001343943,0.04290190211057692,13.938612687793139,Low Potential
321,321,321,ASSAM,Kamrup,1517542,778461,739081,995319,628954,434445,3109,122191,43849,390596,23468,70272,ASSAM,KAMRUP,26.074184352083336,91.56697808125,0.6139406844234421,0.3802411529065891,0.032892581646528786,0.15279286401857506,0.21519907317840917,0.10093107297816754,0.1365832728925718,18.857533489731296,Medium Potential
322,322,322,ASSAM,Kamrup Metropolitan,1253938,647585,606353,1001191,490932,428192,29117,250861,366858,61334,85123,223368,ASSAM,KAMRUP METROPOLITAN,,,0.8516837780557762,0.32436835308974954,0.3873594191162205,0.7059250254704195,0.7107626103156787,0.8567605186458411,0.11273233501119782,53.4859703139554,Very High Potential
323,323,323,ASSAM,Nalbari,771639,396006,375633,531771,267623,238944,1631,68313,28238,210706,12360,37849,ASSAM,NALBARI,28.136531745714287,89.49083269714286,0.6694218399011802,0.21554270683274357,0.030967775047132287,0.14404095306504924,0.21058623777968616,0.11817831793223517,0.06909383373940839,16.031236306225786,Low Potential
324,324,324,ASSAM,Baksa,950075,481330,468745,572837,406756,295221,1175,44425,3580,291641,13566,11281,ASSAM,BAKSA,26.196624978260868,91.37847084782608,0.5256601777696981,0.41354207514101005,0.01438853245097525,0.12197501405239064,0.04509335294611712,0.012126508615579517,0.08523875548490863,13.850821749103414,Low Potential
325,325,325,ASSAM,Darrang,928500,475273,453227,487039,324843,288706,1166,45444,20189,268517,12084,17676,ASSAM,DARRANG,26.493267466071426,91.73534167142857,0.3949249580171575,0.22293054759339614,0.01473017002725856,0.10632492756535533,0.07678063278807114,0.06992927060746919,0.08328664555944983,11.292659593352084,Low Potential
326,326,326,ASSAM,Udalguri,831668,421617,410051,469926,345030,281625,1448,53507,13835,267790,11893,13666,ASSAM,UDALGURI,26.6399040046875,92.130504309375,0.46245897175835077,0.38123794379321263,0.021155393301523176,0.10775452930901172,0.059294359676129525,0.04912561029738127,0.07452526858137208,13.63420220936063,Low Potential
327,327,327,WEST BENGAL,Darjiling,1846823,937259,909564,1315585,683726,518959,10943,297176,215675,303284,38065,141897,WEST BENGAL,DARJILING,,,0.7081206007074534,0.2725107071144024,0.11404801063434904,0.22664576857017066,0.36896863307494626,0.41559159779481614,0.16637667768353362,29.118553713371575,High Potential
328,328,328,WEST BENGAL,Jalpaiguri,3872846,1983064,1889782,2498780,1512910,1117804,9322,382500,319426,798378,48818,138522,WEST BENGAL,JALPAIGURI,26.701626640099008,88.44174735643564,0.5961457644092221,0.32225787677701745,0.03978638311031443,0.1132684099857954,0.16311245773212352,0.2857620835137466,0.34969160734785937,24.44805840459121,Medium Potential
329,329,329,WEST BENGAL,Koch Bihar,2819086,1451542,1367544,1850504,1127977,900738,3534,186195,97331,803407,34438,49914,WEST BENGAL,KOCH BIHAR,,,0.6148480450583738,0.34533407575745834,0.014058673391253822,0.09248445265883157,0.06878013706559503,0.10805694885749242,0.2543472108217193,18.075632971740145,Medium Potential
330,330,330,WEST BENGAL,Uttar Dinajpur,3007134,1551066,1456068,1489667,1075626,778250,2883,199307,94269,683981,31210,39138,WEST BENGAL,UTTAR DINAJPUR,,,0.3462858636111054,0.24200708381521496,0.012782899873094954,0.09962774837800498,0.06172359615333461,0.12112945711532284,0.27136182807607284,14.906958694010081,Low Potential
331,331,331,WEST BENGAL,Dakshin Dinajpur,1676276,857199,819077,1083685,702987,461026,2518,168069,70077,390949,24318,37186,WEST BENGAL,DAKSHIN DINAJPUR,,,0.598277908970049,0.39221884587373357,0.023020498340163557,0.1479377882554714,0.10354047023659622,0.15200227319066603,0.15094555409339583,19.091891889393068,Medium Potential
332,332,332,WEST BENGAL,Maldah,3988845,2051541,1937304,2086432,1537847,958996,5357,297716,128678,830318,63525,54213,WEST BENGAL,MALDAH,25.108585426605504,88.17788073302752,0.3924615276238312,0.3098172260595824,0.023744766733757167,0.19949076108383657,0.07031740126186334,0.134179913159179,0.3601872179732729,19.221548660061348,Medium Potential
333,333,333,WEST BENGAL,Murshidabad,7103807,3627564,3476243,4055834,2589907,1851965,7951,541169,350899,1501066,79729,92742,WEST BENGAL,MURSHIDABAD,24.171615700735295,87.7881118367647,0.4722942997504664,0.2587827258292905,0.016213243812484332,0.1108916395624035,0.06143150304846206,0.1894738831457398,0.6420295464843745,23.416023695801368,Medium Potential
334,334,334,WEST BENGAL,Birbhum,3502404,1790920,1711484,2158447,1331603,965609,5210,333752,134565,831044,39636,57010,WEST BENGAL,BIRBHUM,27.092484348089886,86.75370608494383,0.5479018639350823,0.2968129724556383,0.02263498697719228,0.10323769725650761,0.07377277631539092,0.13935764890343813,0.3161739477878681,18.76441588759533,Medium Potential
335,335,335,WEST BENGAL,Barddhaman,7717563,3966889,3750674,5247208,2911251,2227236,32323,1049943,862368,1364868,141387,292585,WEST BENGAL,BARDDHAMAN,,,0.6540127254709487,0.2895737045663249,0.07574970263352274,0.1889451607802931,0.17336172806016606,0.3871920173704089,0.6975623010340799,33.50020516014442,High Potential
336,336,336,WEST BENGAL,Nadia,5167600,2653768,2513832,3480555,1842607,1549771,12787,623729,468390,1081381,77210,168314,WEST BENGAL,NADIA,23.946629806046513,87.68287827581395,0.6433887079463487,0.2392742485757977,0.03926980709707509,0.136753865993738,0.14202105865669554,0.30223174907776695,0.4668411848416018,25.75558252986926,Medium Potential
337,337,337,WEST BENGAL,North Twenty Four Parganas,10009781,5119389,4890392,7608693,3571624,2859140,105185,1608749,1649803,1209337,307381,791267,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,,,0.7877934265761446,0.23986893212731375,0.20552922435866866,0.35715376263072446,0.3735452676307671,0.577027707632365,0.9049626027311987,47.25097270664296,Very High Potential
338,338,338,WEST BENGAL,Hugli,5519145,2814653,2704492,4078388,2152870,1640038,31725,965258,647953,992085,118459,319815,WEST BENGAL,HUGLI,,,0.752484320364442,0.32086386606816286,0.10389713389612579,0.22236927815226576,0.2609869745193804,0.39508413829435657,0.49864904040338237,33.60174472585703,High Potential
339,339,339,WEST BENGAL,Bankura,3596674,1838095,1758579,2232992,1466220,991400,4273,334670,90885,900515,34128,45126,WEST BENGAL,BANKURA,23.071240820923915,87.12922313532609,0.555528535692017,0.36369188499249117,0.016311053675249397,0.07793178384793681,0.05515243245868776,0.09167339116401049,0.32470351453980334,18.366354363133144,Medium Potential
340,340,340,WEST BENGAL,Puruliya,2930115,1496996,1433119,1624905,1249642,752652,3551,189889,99433,653219,32862,30675,WEST BENGAL,PURULIYA,,,0.44497021948139465,0.4095283972123648,0.01868752592490702,0.11322440486920204,0.04859605665148504,0.13211019169549806,0.2643931349428672,18.507147027732447,Medium Potential
341,341,341,WEST BENGAL,Haora,4850029,2500819,2349210,3605206,1819845,1352697,30751,796953,869313,483384,99261,325053,WEST BENGAL,HAORA,,,0.7597955286231965,0.2847017837956628,0.12364122595127691,0.22676538224860548,0.3233557926341728,0.6426516803097811,0.4381073029812134,38.63344463194143,Very High Potential
342,342,342,WEST BENGAL,Kolkata,4496694,2356766,2139928,3588137,1795740,1308106,136618,927602,1308106,0,252644,623579,WEST BENGAL,KOLKATA,22.45184383763889,87.63705510601851,0.8508709686506133,0.34344724032797846,0.5996521703083797,0.6843041996951785,0.6488690993427106,1.0,0.40613748789375165,65.27708121100868,Very High Potential
343,343,343,WEST BENGAL,South Twenty Four Parganas,8161961,4173778,3988183,5531657,2964494,2180232,20665,837874,611430,1568802,115871,232355,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,,,0.6503964008777057,0.25544256926404596,0.04642078398944333,0.14946070533111538,0.13922284237450128,0.28044263179331375,0.73777151292998,29.900767379459854,High Potential
344,344,344,WEST BENGAL,Paschim Medinipur,5913457,3007885,2905572,4078412,2509159,1565383,8970,663811,201048,1364335,62108,108068,WEST BENGAL,PASCHIM MEDINIPUR,,,0.6703197275994606,0.40424676691555195,0.024584720722834026,0.0979968242480439,0.08753620508793555,0.12843374432966245,0.5343264619063958,24.487820367463744,Medium Potential
345,345,345,WEST BENGAL,Purba Medinipur,5095875,2629834,2466041,3923194,1910320,1363713,9076,530761,170707,1193006,67707,55834,WEST BENGAL,PURBA MEDINIPUR,,,0.8040540232112716,0.2838548792807194,0.02997441888702588,0.13609958063458827,0.04885319313648187,0.1251780983242075,0.46035149379161183,22.760704511860013,Medium Potential
346,346,346,JHARKHAND,Garhwa,1322784,683575,639209,653476,571431,292052,565,29373,19180,272872,8881,6798,JHARKHAND,GARHWA,24.158514296774193,83.81266427258065,0.3440145115503595,0.4229438877844002,0.0024718238594082665,0.06259195848502128,0.0245282715410187,0.06567323627299249,0.11896153361736872,13.202034493520587,Low Potential
347,347,347,JHARKHAND,Chatra,1042886,533935,508951,510061,397690,215502,590,27037,14528,200974,9115,5307,JHARKHAND,CHATRA,24.50267739692308,84.36478532615385,0.33579366469608823,0.29958709650951887,0.007151199412346418,0.1080092668531479,0.02638651076897918,0.06741468756670471,0.09363631165138638,11.516334708204722,Low Potential
348,348,348,JHARKHAND,Kodarma,716259,367222,349037,390249,257418,151485,845,62318,34771,116714,7195,11810,JHARKHAND,KODARMA,,,0.42877748743918737,0.24614924233671587,0.02369850720504242,0.12787561628227312,0.09982589012154072,0.22953427732118692,0.06408304126330601,15.73218869688593,Low Potential
349,349,349,JHARKHAND,Giridih,2445474,1258098,1187376,1253475,1036277,499450,1944,125431,46886,452564,19976,16909,JHARKHAND,GIRIDIH,1521.6882319994504,5338.727595478022,0.3749555939184976,0.40288213998006117,0.013877093162842143,0.0992197164828216,0.039094295927802634,0.09387526278906798,0.22054272908496306,16.026521150516,Low Potential
350,350,350,JHARKHAND,Deoghar,1492073,775022,717051,793538,551467,321710,1944,130193,64337,257373,13550,26760,JHARKHAND,DEOGHAR,24.373607160465113,86.73711972209303,0.40708550456208065,0.2710020185366897,0.026405200853535697,0.10732954095883424,0.10701211437781728,0.19998445805228313,0.13427883313862,16.245861632165184,Low Potential
351,351,351,JHARKHAND,Godda,1313551,677927,635624,604519,552191,292030,874,43230,15576,276454,11925,7421,JHARKHAND,GODDA,57.7621586108108,200.58545819864867,0.28765078685398776,0.39466886015632674,0.008637084552854956,0.10242458894897138,0.02746816588574174,0.05333698592610348,0.11812613009747248,12.600551915751623,Low Potential
352,352,352,JHARKHAND,Sahibganj,1150567,589391,561176,483263,490202,260993,591,34879,37543,223450,9563,11545,JHARKHAND,SAHIBGANJ,,,0.22061826117839417,0.40848200241582944,0.004393437136948423,0.08640112220148316,0.05338644474513155,0.1438467698367389,0.10337930812338311,13.995253080912349,Low Potential
353,353,353,JHARKHAND,Pakur,900422,452661,447761,352881,404584,217175,328,31414,16587,200588,4535,5316,JHARKHAND,PAKUR,24.51497984736842,87.59795140789474,0.17373163823375687,0.465160819125355,0.0,0.026192808820924195,0.02618235771203091,0.07637619431334178,0.08074614301080406,11.730120762711447,Low Potential
354,354,354,JHARKHAND,Dhanbad,2684487,1405956,1278531,1722204,844504,664219,11568,427173,405455,258764,46646,83995,JHARKHAND,DHANBAD,23.777645987499998,86.40994712291666,0.5900325404132756,0.13703739435751527,0.09266415398481792,0.21471828925301356,0.1666008616922536,0.6104236705062638,0.24216866881213275,29.35627319572289,High Potential
355,355,355,JHARKHAND,Bokaro,2062330,1072807,989523,1273520,685368,508764,9754,274726,258452,250312,37997,67157,JHARKHAND,BOKARO,637.0962665094339,1956.0225572245286,0.5499685693522836,0.18023904436751703,0.1028944438692231,0.23175064423169822,0.17423393369706497,0.5079997798586378,0.1858757902539091,27.0425219080461,High Potential
356,356,356,JHARKHAND,Lohardaga,461790,232629,229161,259707,221332,111484,351,28769,14725,96759,2954,8016,JHARKHAND,LOHARDAGA,23.455051955555557,84.77912359027778,0.45804239740500424,0.5381308511245496,0.009543535127282569,0.047646361154610954,0.0914832722897708,0.1320817337016971,0.04105863984399769,16.676267247870072,Low Potential
357,357,357,JHARKHAND,Purbi Singhbhum,2293919,1176902,1117017,1507699,837167,604663,22042,382507,342126,262537,63985,159644,JHARKHAND,PURBI SINGHBHUM,,,0.6162475268189005,0.2596847407573749,0.20357364842795975,0.35070112453006524,0.3560188393061972,0.5658126923592149,0.20683000511032068,35.209362859634716,High Potential
358,358,358,JHARKHAND,Palamu,1939869,1006302,933567,1024563,713175,407904,2155,68238,52375,355529,19981,17270,JHARKHAND,PALAMU,24.157748466666664,84.24886553469388,0.4009569090887248,0.2662361234861146,0.021979851670618358,0.13356103349829426,0.05077506916830517,0.12840030987683376,0.1747954966927684,14.873304017766372,Low Potential
359,359,359,JHARKHAND,Latehar,726978,369666,357312,350682,313379,160514,340,38194,14137,146377,6240,2177,JHARKHAND,LATEHAR,23.779840788461538,84.51128155384616,0.3246157002125943,0.42070263190783497,0.0035415015642472833,0.09493732638516497,0.011152702312711914,0.08807331447724186,0.0650528983335722,12.937379390587967,Low Potential
360,360,360,JHARKHAND,Hazaribagh,1734495,890881,843614,1013249,654636,381748,3532,176888,68765,312983,18181,23057,JHARKHAND,HAZARIBAGH,24.251072224468086,84.47052926489361,0.49436921588631694,0.2900547564352409,0.04510313429451726,0.12836925870261168,0.07564268850897124,0.1801319194861532,0.15621321980603944,17.492978648982376,Low Potential
361,361,361,JHARKHAND,Ramgarh,949443,494230,455213,596497,312125,252625,2876,149265,118558,134067,12021,24095,JHARKHAND,RAMGARH,23.74448008765432,85.46640391728394,0.5678871418852767,0.1715169167498285,0.05752555227218978,0.12821149030779144,0.12380803068603391,0.46930430479960417,0.08518157200991952,22.256410470624086,Medium Potential
362,362,362,JHARKHAND,Dumka,1321442,668514,652928,672409,624779,326978,1193,62110,23281,303697,10396,11836,JHARKHAND,DUMKA,24.79689220724638,86.70504942826088,0.36874449529441106,0.5223249394724839,0.012457224346559551,0.06788426558066654,0.042320341670247036,0.07120050890273963,0.11884010921319882,15.425307213293754,Low Potential
363,363,363,JHARKHAND,Jamtara,791042,404830,386212,426312,326631,185668,808,49419,20113,165555,4959,5564,JHARKHAND,JAMTARA,24.045166454166665,86.6701538875,0.4189069819967131,0.3764826008809846,0.01655450080677199,0.04845589294814307,0.033741075870627205,0.10832776784367797,0.07084942070968311,13.563133626590067,Low Potential
364,364,364,JHARKHAND,Ranchi,2914253,1494937,1419316,1911433,1142867,730982,22538,350908,310242,420740,76565,164237,JHARKHAND,RANCHI,23.754592949520767,84.59495283769968,0.6139665055669479,0.32595725941938736,0.17082722244108947,0.34658786502733796,0.30184804792781944,0.424418111526686,0.262957938296859,32.72152039126628,High Potential
365,365,365,JHARKHAND,Khunti,531885,266335,265550,284575,259984,135719,417,29157,12474,123245,4747,3779,JHARKHAND,KHUNTI,23.069239456790125,85.24642795925926,0.4124139164916866,0.5612799716438782,0.009101299294520679,0.0800431480320549,0.030817598929254043,0.09191049153029422,0.047400848197417626,15.69875529945344,Low Potential
366,366,366,JHARKHAND,Gumla,1025213,514390,510823,559720,487508,233074,831,31687,16445,216629,7807,9108,JHARKHAND,GUMLA,23.498889451898734,84.61506327531646,0.4306309565976177,0.5289434514191521,0.011972673745434786,0.07438536512036667,0.04628532184436615,0.07055699048370903,0.09203725539587612,15.689547094006123,Low Potential
367,367,367,JHARKHAND,Simdega,599578,300309,299269,343483,288645,155283,423,16865,11114,144169,4649,3472,JHARKHAND,SIMDEGA,23.58736849125,84.77304523000001,0.47552370360214186,0.5432987482037587,0.00707118133727536,0.06079598283188185,0.023264930740409445,0.07157254818621485,0.05352572315380618,15.280798022939488,Low Potential
368,368,368,JHARKHAND,Pashchimi Singhbhum,1502338,749385,752953,727561,694863,400324,1959,121955,63396,336928,12472,19441,JHARKHAND,PASHCHIMI SINGHBHUM,,,0.32778855765354803,0.4972911874928426,0.01971027075233351,0.06544131399331773,0.05934619079530382,0.15836172700112908,0.13520761220628325,17.15655707358706,Low Potential
369,369,369,JHARKHAND,Saraikela-Kharsawan,1065056,544411,520645,612993,430051,285687,2606,138131,68439,217248,12081,26118,JHARKHAND,SARAIKELA KHARSAWAN,22.83929130909091,86.0285650348485,0.4799853866500046,0.3542494322948385,0.044343990581174934,0.10797468031153787,0.11835977058658514,0.23955937792059143,0.09564225728510233,18.860757511746066,Medium Potential
370,370,370,ORISSA,Bargarh,1481255,749161,732094,983783,762092,458961,2401,166909,47395,411566,12343,16880,ODISHA,BARGARH,21.442907176136362,83.56211323011364,0.6277476781369276,0.6238491539359571,0.021678511498745376,0.049160358092732705,0.0431197505910397,0.10326585483298147,0.13330001853034126,19.96455665704353,Medium Potential
371,371,371,ORISSA,Jharsuguda,579505,296690,282815,405879,247707,177186,2498,81433,73962,103224,7555,18950,ODISHA,JHARSUGUDA,21.827965628433734,83.98538334349398,0.6881734604940828,0.41187498327359207,0.07333530375598414,0.10931672821856486,0.13974089923174268,0.4174257559852359,0.05170951446162844,25.466992940327398,Medium Potential
372,372,372,ORISSA,Sambalpur,1041099,526877,514222,703691,505840,315495,5231,126498,94798,220697,14521,33612,ODISHA,SAMBALPUR,21.56906267712121,84.22206566621213,0.6473536636167099,0.5541539844810971,0.08779577825256019,0.12225800396968103,0.1391730322825952,0.300473858539755,0.09347462356625104,25.771154737032404,Medium Potential
373,373,373,ORISSA,Debagarh,312520,158230,154290,197819,165435,98758,825,22453,7350,91408,3247,2236,ODISHA,DEBAGARH,,,0.5757590413902314,0.6600545779173045,0.039869039522191924,0.07202636190683889,0.02365326475471774,0.07442435043237004,0.027552663085099145,18.344125262264402,Medium Potential
374,374,374,ORISSA,Sundargarh,2093437,1061147,1032290,1342322,873227,618062,12787,223537,230151,387911,35024,77581,ODISHA,SUNDARGARH,22.127003541769042,84.29575763980344,0.5894747729166039,0.38674382917212535,0.11173175469483229,0.16291392801162555,0.1653151043134273,0.37237526332309706,0.18869035727366565,26.94932549103782,High Potential
375,375,375,ORISSA,Kendujhar,1801733,906487,895246,1052518,766514,574298,2622,121830,83664,490634,13167,30240,ODISHA,KENDUJHAR,21.53371393986175,85.77203032880185,0.4943601697028234,0.4069696502542529,0.017799605976696713,0.034007156878842364,0.06498120690746384,0.14568046554227945,0.16229692627964312,16.950362803096635,Low Potential
376,376,376,ORISSA,Mayurbhanj,2519738,1256213,1263525,1369397,1223534,753589,2950,140189,64479,689110,17999,29031,ODISHA,MAYURBHANJ,21.992825753758865,86.53358281234043,0.4264837930792719,0.5534445287073316,0.01400712160536385,0.037664384442028735,0.04552240699868691,0.08556255465512369,0.22726214931691083,18.05382649313832,Medium Potential
377,377,377,ORISSA,Baleshwar,2320529,1185787,1134742,1621232,932707,683594,7370,296834,82440,601154,28289,36478,ODISHA,BALESHWAR,21.773509760662527,86.98427427619048,0.6852691921680869,0.3497557230350603,0.05401133097035779,0.10451788913255686,0.06595400433944003,0.12059789875276845,0.2092376827518715,19.281268604098535,Medium Potential
378,378,378,ORISSA,Bhadrak,1506337,760260,746077,1094140,468599,428106,2637,164636,54244,373862,15609,15864,ODISHA,BHADRAK,20.98794733427673,86.58695958553459,0.73148055978224,0.1285101230022856,0.027086711735773428,0.08571253133039552,0.04350187693278774,0.12670693706698807,0.13556944245388045,14.401638562527422,Low Potential
379,379,379,ORISSA,Kendrapara,1440361,717814,722547,1089265,466890,438243,1628,173107,23494,414749,11836,15879,ODISHA,KENDRAPARA,20.549544420507246,86.43535246213769,0.781320639906057,0.16032101779527186,0.012843307488361055,0.04959779111556003,0.042368766650194484,0.05360952713448931,0.1295999219698911,12.896269621785766,Low Potential
380,380,380,ORISSA,Jagatsinghapur,1136971,577865,559106,889027,403649,352732,3199,139646,43047,309685,13312,20225,ODISHA,JAGATSINGHAPUR,20.387543034615383,86.15687293269231,0.8241482460478708,0.2355049249978658,0.044037184145134585,0.09059941827184528,0.0714287994443934,0.12203882834559951,0.10214913956966178,16.78909378996563,Low Potential
381,381,381,ORISSA,Cuttack,2624470,1352760,1271710,2011469,936365,790297,15046,349587,210768,579529,40589,103177,ODISHA,CUTTACK,20.473849514138816,85.79679322262211,0.7983043469658744,0.23979371152024853,0.10211644672046936,0.14263335053399676,0.17224345550305528,0.2666946730153347,0.23673831973235238,24.452541028068108,Medium Potential
382,382,382,ORISSA,Jajapur,1827192,926034,901158,1290455,552234,541139,3831,192249,45528,495611,17922,25969,ODISHA,JAJAPUR,20.792154951342283,86.30875446946308,0.6979479480176254,0.10694828218114538,0.03244547592311319,0.07294590500570125,0.058556316729816794,0.08413365142782168,0.1646004612317755,13.41946512095093,Low Potential
383,383,383,ORISSA,Dhenkanal,1192811,612593,580218,829910,435533,352369,1810,117172,36979,315390,10600,19846,ODISHA,DHENKANAL,20.810851888381745,85.52823462282157,0.6804534412234844,0.26012566204834175,0.02112668181751061,0.061343146019320234,0.07002912983486605,0.10494396499124499,0.10720155292945875,14.900754483119638,Low Potential
384,384,384,ORISSA,Anugul,1273821,655718,618103,869456,526520,414587,5564,131916,74177,340410,15658,27099,ODISHA,ANUGUL,20.956905416528922,84.98369847380167,0.6584364301135603,0.37752181946052643,0.06938772787988792,0.09070641587091952,0.08247968197903706,0.17891781459621262,0.11453135246880605,19.677912568864173,Medium Potential
385,385,385,ORISSA,Nayagarh,962789,502636,460153,688362,343633,288334,1163,124984,26688,261646,8278,11159,ODISHA,NAYAGARH,20.17632740289855,85.11951891811594,0.7124836406821313,0.2401142348914187,0.014699910615016777,0.056100041921880985,0.04576749246862397,0.09255932356225766,0.08638912051815467,13.88426296746849,Low Potential
386,386,386,ORISSA,Khordha,2251673,1167137,1084536,1749936,792193,688729,35701,349860,356895,331834,75588,160277,ODISHA,KHORDHA,20.566629644805193,85.3993144948052,0.8162196105311836,0.22771903704634722,0.293191223615879,0.36571863140409516,0.3129106722688837,0.5181936581732438,0.20300757934388117,37.00159522165563,High Potential
387,387,387,ORISSA,Puri,1698730,865380,833350,1291939,621676,474224,3416,201605,72210,402014,16006,33331,ODISHA,PURI,20.40395224551724,85.39398622620689,0.7884712584776197,0.26215555304881033,0.03316692238731899,0.07536412452037194,0.08925629000154418,0.15226981342150545,0.1529771960987841,18.082061058045085,Medium Potential
388,388,388,ORISSA,Ganjam,3529031,1779218,1749813,2210050,1501772,1015394,9049,405298,219918,795476,41059,120191,ODISHA,GANJAM,19.542582850527904,84.62067778944193,0.5645325907130061,0.4072532595224855,0.04312021133569736,0.10090276466390094,0.15546424974394796,0.21658390733055347,0.318583163592512,23.370039327677127,Medium Potential
389,389,389,ORISSA,Gajapati,577817,282882,294935,262537,293933,175145,635,63112,23050,152095,5523,12035,ODISHA,GAJAPATI,19.045659054285714,84.16342758714285,0.2778829162300425,0.6097367839805018,0.012323251964799897,0.06688971397638871,0.08709331810316634,0.1316052413714351,0.05155678391450564,16.674537386251842,Low Potential
390,390,390,ORISSA,Kandhamal,733110,359945,373165,399786,355349,242935,768,28736,24489,218446,6609,6938,ODISHA,KANDHAMAL,20.15771271992337,84.12963598275861,0.42958694710573925,0.5513370482377452,0.009618721428047493,0.05035028987154417,0.03180181154355085,0.10080474200917941,0.06560772280925764,15.878100729233797,Low Potential
391,391,391,ORISSA,Baudh,441162,221625,219537,271612,219457,137954,245,19191,6577,131377,3430,3105,ODISHA,BAUDH,,,0.5468982904967377,0.5823563606974319,0.00154765080421875,0.041404662218565945,0.023469166453399158,0.04767531206054192,0.0391922146508406,15.383120091035577,Low Potential
392,392,392,ORISSA,Subarnapur,610183,311312,298871,398421,286661,193502,708,50028,16575,176927,4289,5168,ODISHA,SUBARNAPUR,,,0.6090670451896536,0.5150051375229611,0.012517308844399496,0.031095986694032178,0.029252624262720198,0.0856580293743734,0.05448526548333066,16.119730708466694,Low Potential
